GaussianMLPPolicy/KLBefore,Evaluation/TerminationRate,TotalEnvSteps,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossAfter,Evaluation/StdReturn,Evaluation/MinReturn,GaussianMLPValueFunction/LossAfter,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/LossBefore,Evaluation/Iteration,Evaluation/NumEpisodes,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KL,Evaluation/AverageReturn,Evaluation/MaxReturn,GaussianMLPValueFunction/dLoss
0.0,0.0,197802,1.9136175978928804e-05,-2.1184637546539307,0.00023707831860519946,0.0027528611627199856,-0.11314580324506963,-3.7695066928863525,-0.01205697794504923,-3.697669744491577,98,2,0.00025621449458412826,0.008106325753033161,-0.11039294208234965,-0.10764008091962966,0.07183694839477539
0.0,0.0,199800,2.059590769931674e-05,-2.164682149887085,0.00020886881975457072,0.0010625242994887416,-0.09384171828947203,-3.819812297821045,-0.009643512066604156,-3.75297474861145,99,2,0.00022946472745388746,0.00783564057201147,-0.0927791939899833,-0.09171666969049455,0.06683754920959473
0.0,0.0,201798,3.4528784453868866e-06,-2.2046780586242676,-0.0004438765754457563,0.002174462713508761,-0.08601996935411876,-3.9391427040100098,-0.0078024920048978316,-3.8524787425994873,100,2,-0.00044042369700036943,0.002455306239426136,-0.08384550664061,-0.08167104392710124,0.08666396141052246
0.0,0.0,203796,1.3230688637122512e-05,-2.252845525741577,0.00022576574701815844,0.0006502161275431934,-0.07417460244810571,-3.9691805839538574,-0.006955824989817836,-3.896601676940918,101,2,0.00023899643565528095,0.006104059983044863,-0.07352438632056252,-0.07287417019301932,0.07257890701293945
0.0,0.0,205794,1.00631732493639e-05,-2.324410915374756,-0.001195330056361854,0.0019475245545775705,-0.07165763421351151,-4.099732398986816,-0.007331256535343499,-3.904021739959717,102,2,-0.0011852668831124902,0.005438508465886116,-0.06971010965893394,-0.06776258510435637,0.1957106590270996
0.0,0.0,207792,9.650386346038431e-06,-2.390556573867798,-9.318940283264965e-05,0.0017769967312466599,-0.06155229555022986,-4.178035259246826,-0.0064264980997221985,-4.102267742156982,103,2,-8.353901648661122e-05,0.005877728573977947,-0.059775298818983205,-0.05799830208773654,0.07576751708984375
0.0,0.0,209790,4.413304850459099e-07,-2.421748399734497,-0.000494263309519738,0.0015593996994220996,-0.05389078439475663,-4.242870330810547,-0.005187552978006772,-4.163205146789551,104,2,-0.000493821979034692,0.007575409021228552,-0.05233138469533453,-0.05077198499591243,0.0796651840209961
0.0,0.0,211788,7.510854629799724e-06,-2.4791147708892822,0.00026656518457457423,0.0008659813031949293,-0.05700568768417612,-4.273782253265381,-0.005446598632546244,-4.255148887634277,105,2,0.00027407603920437396,0.004403009079396725,-0.05613970638098119,-0.05527372507778626,0.018633365631103516
0.0,0.0,213786,7.5382995419204235e-06,-2.5125317573547363,-0.0008497214876115322,0.0020058698613883083,-0.04981260701068347,-4.339138031005859,-0.004887264936971234,-4.2394866943359375,106,2,-0.0008421831880696118,0.004421740770339966,-0.04780673714929516,-0.04580086728790685,0.09965133666992188
0.0,0.0,215784,1.4090699551161379e-05,-2.570112705230713,7.00047894497402e-05,0.0017444444228838507,-0.046671855936290155,-4.411750316619873,-0.004141270915390272,-4.3483195304870605,107,2,8.409548900090158e-05,0.00718361372128129,-0.044927411513406304,-0.04318296709052245,0.0634307861328125
0.0,0.0,217782,9.968760423362255e-06,-2.6404545307159424,-0.0006723001133650541,0.0021628420129512736,-0.04012683054719975,-4.513167381286621,-0.00366432207727234,-4.376153945922852,108,2,-0.0006623313529416919,0.005331267602741718,-0.03796398853424848,-0.035801146521297206,0.13701343536376953
0.0,0.0,219780,1.1552474461495876e-06,-2.646073818206787,-0.0009554215357638896,0.00025185714649048757,-0.0365483813030886,-4.658423900604248,-0.003916865952387957,-4.351140975952148,109,2,-0.00095426628831774,0.000871037773322314,-0.03629652415659811,-0.036044667010107626,0.3072829246520996
0.0,0.0,221778,3.661145456135273e-06,-2.689039468765259,0.0002061517589027062,0.00023750571006538393,-0.037658132698384604,-4.73286771774292,-0.004043611118133865,-4.644444942474365,110,2,0.00020981290435884148,0.002535391366109252,-0.03742062698831922,-0.037183121278253836,0.08842277526855469
0.0,0.0,223776,4.966903361491859e-06,-2.7267651557922363,-0.0002011288597714156,0.0010388889759896085,-0.03235232190097091,-4.814723491668701,-0.0034273590205308978,-4.723532676696777,111,2,-0.00019616195640992373,0.0031501762568950653,-0.0313134329249813,-0.030274543948991695,0.09119081497192383
0.0,0.0,225774,1.0141593520529568e-06,-2.7519314289093018,-6.450108776334673e-05,0.0005895273664034782,-0.03009706355380568,-4.886063575744629,-0.0030760208481673285,-4.82439661026001,112,2,-6.348692841129377e-05,0.0007261635619215667,-0.0295075361874022,-0.028918008820998722,0.06166696548461914
0.0,0.0,227772,3.2052339520305395e-06,-2.7861740589141846,0.000271672586677596,0.0011116042426375823,-0.032139494243464,-4.929399013519287,-0.0026244116970424777,-4.826599597930908,113,2,0.0002748778206296265,0.002103173639625311,-0.031027890000826414,-0.029916285758188832,0.1027994155883789
0.0,0.0,229770,3.201723302481696e-06,-2.8106741905212402,3.2452051527798176e-05,0.0019011731265952524,-0.03199907968577888,-4.413285255432129,-0.0030672416812275987,-4.896590709686279,114,2,3.565377483027987e-05,0.00203886441886425,-0.030097906559183624,-0.028196733432588373,-0.4833054542541504
0.0,0.0,231768,6.994232535362244e-07,-2.8280527591705322,-0.0013863334897905588,0.0011623035079226605,-0.02636832970396001,-5.076869487762451,-0.002294883855523187,-3.8634092807769775,115,2,-0.0013856340665370226,0.006546766497194767,-0.025206026196037352,-0.02404372268811469,1.2134602069854736
0.0,0.0,233766,1.6884732758626342e-06,-2.8596866130828857,4.1265750041930005e-05,0.0016621557056012478,-0.02662418965173383,-5.080854892730713,-0.002631235117018643,-5.112618923187256,116,2,4.295422331779264e-05,0.0011845679255202413,-0.024962033946132584,-0.023299878240531334,-0.03176403045654297
0.0,0.0,235764,1.035747118294239e-05,-2.8145785331726074,0.0011452825274318457,0.00033542348549230744,-0.029012324632075176,-4.811742305755615,-0.0026443522475381445,-3.7283518314361572,117,2,0.001155639998614788,0.004552047234028578,-0.02867690114658287,-0.02834147766109056,1.083390474319458
0.0,0.0,237762,5.143345333635807e-06,-2.834667444229126,-0.0006659921491518617,0.0015870349788655261,-0.029441512948684707,-5.066838264465332,-0.0026979609845908196,-4.720564365386963,118,2,-0.0006608488038182259,0.0089974794536829,-0.02785447796981918,-0.026267442990953654,0.34627389907836914
0.0,0.0,239760,1.3904355000704527e-06,-2.8529398441314697,-0.0003250745066907257,0.00012176952741014928,-0.025744042957140948,-5.2886643409729,-0.002662162086675464,-5.135803699493408,119,2,-0.00032368407119065523,0.0009755682549439371,-0.0256222734297308,-0.02550050390232065,0.1528606414794922
0.0,0.0,241758,1.411826815456152e-06,-2.8743722438812256,0.00018166533845942467,0.0004889969317332359,-0.024989366007701398,-5.193663597106934,-0.0025057818805263813,-5.28673791885376,120,2,0.00018307716527488083,0.0009895071852952242,-0.024500369075968163,-0.024011372144234926,-0.09307432174682617
0.0,0.0,243756,8.121540304273367e-06,-2.8463921546936035,0.0008589155622757971,0.0013678652343061884,-0.03084274434892783,-3.744199514389038,-0.0023926886198356524,-3.306105375289917,121,2,0.0008670371025800705,0.003173641161993146,-0.02947487911462164,-0.028107013880315453,0.4380941390991211
0.0,0.0,245754,2.244400093331933e-06,-2.8767995834350586,-0.0004347755457274616,0.0011680347449242092,-0.023803728153780415,-5.234967231750488,-0.002369787671330799,-5.095747947692871,122,2,-0.00043253114563412964,0.0014926133444532752,-0.022635693408856204,-0.021467658663931997,0.1392192840576172
0.0,0.0,247752,3.4432741813361645e-06,-2.922161340713501,0.000879444822203368,2.2678446750825504e-05,-0.02849497519774446,-5.285967826843262,-0.0024926618055112065,-4.303356170654297,123,2,0.0008828880963847041,0.0026172182988375425,-0.028472296750993633,-0.028449618304242807,0.9826116561889648
0.0,0.0,249750,6.142741767689586e-06,-2.978682041168213,0.0004837981832679361,0.0007915940500557196,-0.033059496133729854,-4.916464328765869,-0.002708872425655323,-4.573261737823486,124,2,0.0004899409250356257,0.0038446553517132998,-0.03226790208367414,-0.031476308033618415,0.3432025909423828
0.0,0.0,251748,4.030880518257618e-07,-2.994007110595703,-0.0009289869340136647,0.0014434919238807426,-0.021532022802173683,-5.426929473876953,-0.002078298322231745,-4.320480823516846,125,2,-0.000928583845961839,0.000308830029098317,-0.02008853087829294,-0.018645038954412198,1.1064486503601074
0.0,0.0,253746,1.6610306374786887e-07,-3.0098752975463867,-3.699435637827264e-06,0.00077505264162866,-0.021312781363880227,-5.173126697540283,-0.002074590159287684,-5.417937278747559,126,2,-3.5333325740793953e-06,0.002524185925722122,-0.02053772872225157,-0.019762676080622908,-0.2448105812072754
0.0,0.0,255744,1.2777309166267514e-06,-3.0370395183563232,0.00020207998750265688,0.0008266582347081636,-0.019924876013964966,-5.579061985015869,-0.0019987859177685897,-5.455307960510254,127,2,0.00020335771841928363,0.0009155895095318556,-0.019098217779256802,-0.01827155954454864,0.12375402450561523
0.0,0.0,257742,5.541951395571232e-06,-3.0045926570892334,0.0013179609086364508,0.0011734382115368286,-0.032485744592571406,-4.375087261199951,-0.002579840514103043,-1.336695909500122,128,2,0.001323502860032022,0.003048978978767991,-0.03131230638103458,-0.03013886816949775,3.038391351699829
0.0,0.0,259740,1.0794319678097963e-05,-3.051032066345215,0.0009467858471907675,0.0031793502032395754,-0.04082776649062472,-4.5321526527404785,-0.0029746106756033622,-2.7480525970458984,129,2,0.0009575801668688655,0.009189540520310402,-0.03764841628738515,-0.03446906608414557,1.78410005569458
0.0,0.0,261738,9.588547982275486e-07,-3.067084789276123,-0.0007443181239068508,0.001548026660947657,-0.029966586674394075,-5.154184818267822,-0.002669028233320217,-4.399204254150391,130,2,-0.0007433592691086233,0.0008350173011422157,-0.02841856001344642,-0.02687053335249876,0.7549805641174316
0.0,0.0,263736,1.1589145287871361e-07,-3.074847936630249,-0.0007059014751575887,0.000372372982079797,-0.023113235379362305,-5.4643425941467285,-0.0022416181329954626,-4.719457626342773,131,2,-0.00070578558370471,0.0006196756730787456,-0.022740862397282506,-0.02236848941520271,0.7448849678039551
0.0,0.0,265734,8.595761755714193e-07,-3.0794527530670166,-1.5615210941177793e-05,0.0005431513285772023,-0.021456844935203164,-5.534664630889893,-0.002017814154228627,-5.497289180755615,132,2,-1.4755634765606374e-05,0.0006195884780026972,-0.020913693606625962,-0.02037054227804876,0.037375450134277344
0.0,0.0,267732,5.346257239580154e-06,-3.12202787399292,0.000317498022923246,0.0008270648632601827,-0.02462728213409514,-5.429432392120361,-0.0023230362973159138,-5.263517379760742,133,2,0.0003228442801628262,0.0034480830654501915,-0.023800217270834957,-0.022973152407574776,0.16591501235961914
0.0,0.0,269730,1.5898840501904488e-06,-3.1405560970306396,0.00022294683731161058,0.0004865785534621473,-0.023266972224619965,-5.457928657531738,-0.0019330645630542425,-5.340704917907715,134,2,0.00022453672136180103,0.001093618804588914,-0.02278039367115782,-0.02229381511769567,0.11722373962402344
0.0,0.0,271728,2.460670657455921e-06,-3.1731646060943604,-0.0002822100941557437,6.56193738825285e-05,-0.018225232775382946,-5.189240455627441,-0.0017043498917229264,-5.439763069152832,135,2,-0.0002797494234982878,0.0016466451343148947,-0.018159613401500418,-0.01809399402761789,-0.2505226135253906
0.0,0.0,273726,5.797119229100645e-07,-3.189404010772705,0.00010684607696020976,0.0005064275708430536,-0.014269400687790808,-5.735971450805664,-0.0014654487193719978,-5.659469127655029,136,2,0.00010742578888311982,0.00041497027268633246,-0.013762973116947755,-0.013256545546104701,0.07650232315063477
0.0,0.0,275724,8.418319339398295e-07,-3.1966888904571533,-5.8241737860953435e-05,0.0002561252112535913,-0.013978883011471295,-5.79956579208374,-0.0013144352290283161,-5.741902828216553,137,2,-5.7399905927013606e-05,0.0005940920091234148,-0.013722757800217703,-0.013466632588964113,0.0576629638671875
0.0,0.0,277722,5.665351636707783e-07,-3.213890314102173,0.0001206657470902428,7.295541811347481e-05,-0.015393104103850202,-5.713333606719971,-0.0015009885101803658,-5.747774124145508,138,2,0.00012123228225391358,0.0003967036900576204,-0.015320148685736727,-0.015247193267623253,-0.03444051742553711
0.0,0.0,279720,3.0258161132223904e-07,-3.224479913711548,-1.9081890059169382e-05,0.0002843973844867901,-0.013002583793864753,-5.786654949188232,-0.0012305365218383654,-5.852419853210449,139,2,-1.8779308447847143e-05,0.0002173457614844665,-0.012718186409377963,-0.012433789024891173,-0.0657649040222168
0.0,0.0,281718,1.417385647073388e-06,-3.2162516117095947,0.00042143341852352023,0.00028949841881836975,-0.018606620667748156,-5.563337326049805,-0.0014258648069595296,-4.882153034210205,140,2,0.0004228508041705936,0.005391062702983618,-0.018317122248929785,-0.018027623830111417,0.6811842918395996
0.0,0.0,283716,6.974441930651665e-07,-3.216075897216797,-0.00032962841214612126,6.859195029176521e-06,-0.016100951131512147,-5.835568904876709,-0.0013881324964320184,-5.448995590209961,141,2,-0.0003289309679530561,0.0016069827834144235,-0.016094091936482972,-0.016087232741453794,0.38657331466674805
0.0,0.0,285714,4.0821032598614693e-07,-3.2253193855285645,-0.0002912199415732175,0.00011600592374079021,-0.014085757818141954,-5.66484260559082,-0.0012766753555375127,-5.612421989440918,142,2,-0.00029081173124723136,0.00029112029005773365,-0.013969751894401163,-0.013853745970660374,0.052420616149902344
0.0,0.0,287712,5.702604539692402e-07,-3.237327814102173,0.00021714178728871047,0.0003153750107070261,-0.013855989138595766,-5.307727813720703,-0.001352727326183001,-5.777975559234619,143,2,0.00021771204774267972,0.000409018830396235,-0.01354061412788874,-0.013225239117181714,-0.470247745513916
0.0,0.0,289710,1.7544953152537346e-06,-3.2640719413757324,0.00043070880929008126,0.00021474840709106904,-0.014232459447956414,-6.010425567626953,-0.0013841417393320706,-5.174524784088135,144,2,0.000432463304605335,0.0012161645572632551,-0.014017711040865345,-0.013802962633774276,0.8359007835388184
0.0,0.0,291708,4.2018655221909285e-07,-3.27213716506958,6.923267210368067e-05,0.00032578788381951423,-0.012756223289305611,-6.0867085456848145,-0.001229077065561413,-6.053513050079346,145,2,6.965285865589976e-05,0.0002936202799901366,-0.012430435405486096,-0.012104647521666583,0.03319549560546875
0.0,0.0,293706,7.250637281686068e-07,-3.29249906539917,0.0004484100791160017,0.00019269643717025053,-0.015294462326143635,-5.2994160652160645,-0.0013565701277225735,-4.698753356933594,146,2,0.00044913514284417033,0.0005063329008407891,-0.015101765888973384,-0.014909069451803134,0.6006627082824707
0.0,0.0,295704,1.744716428220272e-06,-3.271831750869751,-0.00028949667466804385,6.554250773115663e-05,-0.014854161300508689,-5.601449966430664,-0.0012698845858378602,-5.324090480804443,147,2,-0.0002877519582398236,0.0010330734075978398,-0.014788618792777531,-0.014723076285046375,0.2773594856262207
0.0,0.0,297702,9.175855666399002e-07,-3.29329252243042,-0.0003115494910161942,0.00043628445042528594,-0.011389184694987578,-6.066777229309082,-0.0012115440996468053,-5.5863823890686035,148,2,-0.0003106319054495543,0.0006512983818538487,-0.010952900244562292,-0.010516615794137006,0.4803948402404785
0.0,0.0,299700,1.954904291778803e-07,-3.293571949005127,0.00031838021823205054,0.000995205741796775,-0.013255950431551833,-5.78255558013916,-0.0011687842074564593,-5.485553741455078,149,2,0.0003185757086612284,0.000137693525175564,-0.012260744689755059,-0.011265538947958283,0.29700183868408203
0.0,0.0,301698,1.2386590242385864e-07,-3.2944533824920654,0.0003813407092820853,0.00020748641577873674,-0.013949956903919153,-5.933621883392334,-0.0013302622965682027,-5.054283142089844,150,2,0.00038146457518450916,8.887694275472313e-05,-0.013742470488140417,-0.013534984072361679,0.8793387413024902
0.0,0.0,303696,6.131012924015522e-07,-3.3152458667755127,-0.00027529607177712023,0.00019220705645628736,-0.01142262395358098,-6.138124465942383,-0.001207810587766324,-5.697632312774658,151,2,-0.0002746829704847187,0.0004406773077789694,-0.011230416897124692,-0.011038209840668405,0.4404921531677246
0.0,0.0,305694,6.982823833823204e-06,-3.3395845890045166,0.0010895703453570604,0.0005570778374151264,-0.01936944454007438,-4.469078540802002,-0.0015400100955852672,3.968346118927002,152,2,0.0010965531691908836,0.004493991378694773,-0.018812366702659254,-0.018255288865244128,8.437424659729004
0.0,0.0,307692,1.6106059774756432e-07,-3.344775676727295,-0.0004931878647767007,0.0002445229242253096,-0.017075518757560422,-5.354994297027588,-0.001453936243254871,-4.256019115447998,153,2,-0.0004930268041789532,0.00010593592742225155,-0.01683099583333511,-0.016586472909109803,1.0989751815795898
0.0,0.0,309690,8.300412446260452e-07,-3.362853765487671,-0.0008155651739798486,0.00017037251355033183,-0.011455474629488713,-6.103879451751709,-0.001212918942702917,-2.424744129180908,154,2,-0.0008147351327352226,0.0006111110560595989,-0.011285102115938382,-0.01111472960238805,3.679135322570801
0.0,0.0,311688,5.270121619105339e-07,-3.362853765487671,0.00015227464609779418,7.993419217352301e-05,-0.013099891396342682,-6.05255651473999,-0.0013931965198149886,-5.91724967956543,155,2,0.0001528016582597047,0.00036624359199777246,-0.01301995720416916,-0.012940023011995636,0.13530683517456055
0.0,0.0,313686,1.4143006410449743e-06,-3.382239818572998,0.0002898797101806849,0.00016448362494603415,-0.014627579089183966,-5.607812881469727,-0.0012846662537399419,-5.1749043464660645,156,2,0.0002912940108217299,0.0009472426027059555,-0.014463095464237932,-0.014298611839291897,0.4329085350036621
0.0,0.0,315684,8.681250619702041e-06,-3.3753294944763184,0.00022833229741081595,1.4426260808237529e-05,-0.018332769495598214,-5.054711818695068,-0.0014588391732339974,-4.521665096282959,157,2,0.000237013548030518,0.009165473282337189,-0.018318343234789976,-0.01830391697398174,0.5330467224121094
0.0,0.0,317682,5.785259418189526e-07,-3.3557510375976562,-0.0007841034675948322,0.0006614331977784832,-0.012258344311164064,-5.880916118621826,-0.001157656325352111,-2.984978675842285,158,2,-0.0007835249416530132,0.0003860938304569572,-0.01159691111338558,-0.010935477915607098,2.895937442779541
0.0,0.0,319680,8.647366485092789e-07,-3.3702855110168457,3.7038604205008596e-05,0.00035848159721449564,-0.014029731162221507,-6.037130832672119,-0.001195095200522447,-6.001287460327148,159,2,3.7903340853517875e-05,0.0006139467004686594,-0.013671249565007012,-0.013312767967792516,0.0358433723449707
0.0,0.0,321678,5.598121788352728e-07,-3.382479667663574,-0.00027712606242857873,0.00020878409029724803,-0.01075002402124974,-5.7131028175354,-0.0010210535034095134,-5.695102214813232,160,2,-0.00027656625024974346,0.0003995568840764463,-0.010541239930952493,-0.010332455840655244,0.01800060272216797
0.0,0.0,323676,7.09842424839735e-07,-3.401622772216797,-0.0002570602810010314,0.00026413092016796223,-0.010955498672290781,-5.7071452140808105,-0.0011265193393339705,-5.745843410491943,161,2,-0.00025635043857619166,0.000505056930705905,-0.010691367752122819,-0.010427236831954857,-0.03869819641113281
0.0,0.0,325674,2.9239163268357515e-07,-3.411830186843872,-0.0001255326351383701,0.00017821834867391174,-0.011528270534826518,-5.7151665687561035,-0.0010495781638874598,-6.0390167236328125,162,2,-0.00012524024350568652,0.00020308008242864162,-0.011350052186152607,-0.011171833837478695,-0.323850154876709
0.0,0.0,327672,3.282329998910427e-07,-3.423065185546875,0.0004004890797659755,0.00010774006175891596,-0.012755364893290266,-5.977140426635742,-0.0011458923151417054,-4.985055446624756,163,2,0.0004008173127658665,0.00021877298422623426,-0.01264762483153135,-0.012539884769772434,0.9920849800109863
0.0,0.0,329670,4.2686588130891323e-07,-3.439060688018799,-0.00038200896233320236,0.0005061625008631913,-0.010597087994221963,-6.114554405212402,-0.0009618811106719889,-5.262983322143555,164,2,-0.00038158209645189345,0.00031373868114314973,-0.010090925493358771,-0.00958476299249558,0.8515710830688477
0.0,0.0,331668,3.24951543007046e-07,-3.4515998363494873,-0.00011003548570442945,0.00017854079113213076,-0.010619653227874648,-6.207789421081543,-0.0009595172770952424,-6.142228603363037,165,2,-0.0001097105341614224,0.00023278809385374188,-0.010441112436742516,-0.010262571645610386,0.06556081771850586
0.0,0.0,333666,1.6709964256733656e-07,-3.4515998363494873,3.7473193515324965e-05,5.744225914911406e-05,-0.009532435608946151,-6.306784629821777,-0.0009283722247500803,-6.261643409729004,166,2,3.76402931578923e-05,0.00011767000978579745,-0.009474993349797036,-0.009417551090647923,0.04514122009277344
0.0,0.0,335664,6.261223461478949e-06,-3.4265027046203613,0.0009053350077010691,0.0003482266034416717,-0.016878963147247805,-4.549558162689209,-0.001411204468061028,2.5826046466827393,167,2,0.0009115962311625481,0.003262460930272937,-0.016530736543806133,-0.01618250994036446,7.132162809371948
0.0,0.0,337662,2.374581526964903e-06,-3.407642364501953,-0.0008536944515071809,1.984838130492366e-05,-0.00924659543147471,-6.237998962402344,-0.0008700298845062639,-1.222844123840332,168,2,-0.000851319869980216,0.0013926102546975017,-0.009226747050169785,-0.009206898668864863,5.015154838562012
0.0,0.0,339660,1.4140387065708637e-06,-3.4210219383239746,0.0003057749418076128,0.0003665398665435764,-0.012391993146041738,-6.120802879333496,-0.0011133289441054121,-5.452732086181641,169,2,0.00030718898051418364,0.000992099172435701,-0.012025453279498163,-0.011658913412954585,0.6680707931518555
0.0,0.0,341658,5.543915904127061e-07,-3.4366374015808105,-8.38491105241701e-05,8.19779087395632e-05,-0.01020623923065524,-5.6138014793396,-0.0010162980966271573,-6.159698009490967,170,2,-8.32947189337574e-05,0.0003846657054964453,-0.010124261321915677,-0.010042283413176114,-0.5458965301513672
0.0,0.0,343656,6.5640779212117195e-06,-3.4226419925689697,0.0006597706233151257,2.8309081263530426e-05,-0.013191473480556633,-5.678467750549316,-0.0012160495861056663,-2.3878815174102783,171,2,0.0006663347012363374,0.0034394823014736176,-0.013163164399293104,-0.013134855318029572,3.290586233139038
0.0,0.0,345654,5.035544745624065e-06,-3.4642221927642822,0.00037282946868799627,0.0007262305920553228,-0.016367361675653076,-4.922973155975342,-0.001244407676526154,-3.5835063457489014,172,2,0.00037786501343362033,0.0037381076253950596,-0.015641131083597753,-0.01491490049154243,1.3394668102264404
0.0,0.0,347652,1.3976823538541794e-06,-3.4774625301361084,-0.0006523528136312962,0.0004903712125022396,-0.010294898194130635,-6.150470733642578,-0.0009488121914129008,-3.5326719284057617,173,2,-0.000650955131277442,0.0009849679190665483,-0.009804526981628396,-0.009314155769126156,2.6177988052368164
0.0,0.0,349650,9.43400664255023e-07,-3.4787087440490723,0.0002138960117008537,0.00032260473590098315,-0.011127192116783936,-5.874917507171631,-0.0010263402061529646,-5.606250286102295,174,2,0.00021483941236510873,0.0008818433270789683,-0.010804587380882953,-0.01048198264498197,0.26866722106933594
0.0,0.0,351648,1.1592055670917034e-06,-3.495999336242676,-0.00033041168353520334,0.0002759772043185926,-0.009841578835078761,-6.122371196746826,-0.0008461692438241168,-5.495453357696533,175,2,-0.00032925247796811163,0.0008320087217725813,-0.00956560163076017,-0.009289624426441576,0.626917839050293
0.0,0.0,353646,1.9669460016302764e-07,-3.495999336242676,-2.612514072097838e-05,0.00019335711060750743,-0.008640890260343051,-5.441465377807617,-0.0008498528345845059,-6.213674545288086,176,2,-2.592844612081535e-05,0.0001389247627230361,-0.008447533149735544,-0.008254176039128036,-0.7722091674804688
0.0,0.0,355644,7.86676537245512e-08,-3.495999336242676,-0.00034367863554507494,0.0002518898290793832,-0.008605781213365016,-6.266660690307617,-0.0007798773180835035,-5.429134368896484,177,2,-0.0003435999678913504,5.579791104537435e-05,-0.008353891384285633,-0.00810200155520625,0.8375263214111328
0.0,0.0,357642,1.2753444025292993e-06,-3.5076005458831787,0.00013454005238600075,0.000121562358204012,-0.00991278419359528,-6.133645534515381,-0.0009206715029351326,-6.07796573638916,178,2,0.00013581539678853005,0.0009062917670235038,-0.009791221835391268,-0.009669659477187256,0.0556797981262207
0.0,0.0,359640,2.2139261091069784e-08,-3.5076005458831787,-5.750256946157606e-07,0.0003761674691783361,-0.008452132283299302,-5.936497211456299,-0.0007439321423363529,-6.2761077880859375,179,2,-5.528864335246908e-07,1.5722858734079637e-05,-0.008075964814120967,-0.0076997973449426296,-0.33961057662963867
0.0,0.0,361638,3.5139964893460274e-07,-3.521078586578369,0.00019084595260210335,0.00039410394258449985,-0.00870572352593887,-6.296997547149658,-0.0007951482227047059,-6.021842956542969,180,2,0.00019119735225103796,0.00024882148136384785,-0.008311619583354371,-0.007917515640769871,0.27515459060668945
0.0,0.0,363636,4.3616455513983965e-07,-3.530151844024658,-0.00012322442489676178,3.685176363431861e-05,-0.00720131530473912,-5.82753849029541,-0.0006839143305144173,-6.21308708190918,181,2,-0.00012278826034162194,0.00030117903952486813,-0.007164463541104801,-0.007127611777470483,-0.38554859161376953
0.0,0.0,365634,1.229200279340148e-07,-3.530151844024658,0.0001174926946987398,9.228003976461882e-05,-0.010125423750453414,-5.776284217834473,-0.0008917791350558071,-5.856910228729248,182,2,0.00011761561472667381,8.687084482517093e-05,-0.010033143710688796,-0.009940863670924177,-0.08062601089477539
0.0,0.0,367632,4.7057983465492725e-07,-3.533726215362549,-0.00046190727152861655,0.0002435947442797114,-0.00839477245470207,-6.244847774505615,-0.0007788039461357832,-4.582963466644287,183,2,-0.0004614366916939616,0.009875554591417313,-0.008151177710422359,-0.007907582966142647,1.6618843078613281
0.0,0.0,369630,2.141823642887175e-07,-3.542583703994751,5.2703137043863535e-05,0.00021309461360330927,-0.008454613286430183,-4.812981605529785,-0.0008219048103072365,-6.313110828399658,184,2,5.291731940815225e-05,0.00015264311514329165,-0.008241518672826874,-0.008028424059223565,-1.500129222869873
0.0,0.0,371628,2.448796294629574e-07,-3.5414962768554688,0.0005340801435522735,0.00021488193291217643,-0.009006216980374026,-6.331307411193848,-0.0009243788368623945,-3.7743051052093506,185,2,0.0005343250231817365,0.00017533662321511656,-0.00879133504746185,-0.008576453114549673,2.557002305984497
0.0,0.0,373626,1.366570359095931e-07,-3.5503909587860107,0.0001424420188413933,0.00011459724165243691,-0.01055159049439841,-5.910648345947266,-0.0009752335352439194,-5.959159851074219,186,2,0.00014257867587730289,9.73821006482467e-05,-0.010436993252745974,-0.010322396011093537,-0.048511505126953125
0.0,0.0,375624,1.1566153261810541e-06,-3.5773134231567383,-0.0004602933768182993,0.00024470962228157096,-0.008651947327032786,-6.308986186981201,-0.0008583423700666124,-4.450263023376465,187,2,-0.00045913676149211824,0.0008234494016505778,-0.008407237704751215,-0.008162528082469644,1.8587231636047363
0.0,0.0,377622,1.6679405234754086e-07,-3.5773134231567383,0.00019695947412401438,0.0002527660688103738,-0.009117135745635012,-5.735039710998535,-0.0008742082726092956,-5.998815059661865,188,2,0.00019712626817636192,0.00011678572627715766,-0.008864369676824638,-0.008611603608014265,-0.2637753486633301
0.0,0.0,379620,3.2567186281085014e-07,-3.5771267414093018,0.00033993565011769533,0.00012588330012937732,-0.009671468530999367,-6.173234462738037,-0.000937642559813984,-5.1582770347595215,189,2,0.0003402613219805062,0.00022604819969274104,-0.009545585230869989,-0.009419701930740612,1.0149574279785156
0.0,0.0,381618,1.1324882507324219e-06,-3.5830307006835938,0.00019613277981989086,0.00025715262651776656,-0.0099624392885367,-5.82588529586792,-0.0009376701778778351,-5.805004119873047,190,2,0.00019726526807062328,0.0008865040144883096,-0.009705286662018933,-0.009448134035501167,0.020881175994873047
0.0,0.0,383616,3.7293420973583125e-07,-3.591963768005371,4.5429742385749705e-06,0.0005209378926333431,-0.00889747969848307,-6.341991424560547,-0.0008144599170792511,-6.361718654632568,191,2,4.915908448310802e-06,0.00026345488731749356,-0.008376541805849727,-0.007855603913216384,-0.019727230072021484
