GaussianMLPPolicy/LossAfter,Evaluation/AverageReturn,GaussianMLPPolicy/Entropy,TotalEnvSteps,Evaluation/NumEpisodes,Evaluation/Iteration,GaussianMLPPolicy/KL,Evaluation/MaxReturn,GaussianMLPPolicy/KLBefore,GaussianMLPValueFunction/dLoss,GaussianMLPPolicy/dLoss,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/LossBefore,Evaluation/StdReturn,Evaluation/MinReturn,GaussianMLPValueFunction/LossAfter,GaussianMLPPolicy/LossBefore,Evaluation/TerminationRate 
-0.16776378452777863,-122.45528065342911,1.60359525680542,1939200,6,1615,0.006713797338306904,-122.15887179792381,0.0,0.030694961547851562,0.03342866897583008,-110.2503899397247,2.759298086166382,0.16984329056834635,-122.602445913117,2.7286031246185303,-0.13433511555194855,0.0
-2.5182008743286133,-511.33105708621207,1.6056053638458252,1940400,6,1616,0.009558061137795448,-356.6927001089912,0.0,3.5709142684936523,0.7411792278289795,-345.87127699641945,13.72480297088623,109.06944638500899,-594.4698246154665,10.153888702392578,-1.7770216464996338,0.0
-8.51509952545166,-277.23559539737875,1.6107308864593506,1941600,6,1617,0.009699630551040173,-236.05489058124985,0.0,6.56120491027832,0.5154070854187012,-222.12646634043404,12.763669967651367,86.43569175467296,-470.48306698212366,6.202465057373047,-7.999692440032959,0.0
1.324507474899292,-122.2482151098181,1.6028238534927368,1942800,6,1618,0.005648421589285135,-122.0005509319856,0.0,0.27115464210510254,0.07334494590759277,-110.16007250549717,3.2168610095977783,0.1826045131461174,-122.55062203825675,2.945706367492676,1.3978524208068848,0.0
-0.8980233669281006,-125.08736626153514,1.600082278251648,1944000,6,1619,0.007179999258369207,-124.62586901614787,0.0,0.11227822303771973,0.03636288642883301,-111.03941864910253,3.0264828205108643,0.2943532525500165,-125.45363929128662,2.9142045974731445,-0.8616604804992676,0.0
2.7275259494781494,-166.24822873995063,1.575128436088562,1945200,6,1620,0.007082995492964983,-122.63229676648385,0.0,1.0484838485717773,0.2854335308074951,-134.49917954313807,5.3170342445373535,61.349066118894015,-254.35376865867602,4.268550395965576,3.0129594802856445,0.0
-3.5640556812286377,-243.8901833056434,1.5791815519332886,1946400,6,1621,0.009419124573469162,-242.19077814187958,0.0,1.6788301467895508,0.5300717353820801,-204.95551041393836,4.659207820892334,2.03824769263054,-248.00067470016384,2.980377674102783,-3.0339839458465576,0.0
-1.8914239406585693,-280.46793833870873,1.5708317756652832,1947600,6,1622,0.009888924658298492,-239.7097927592001,0.0,3.5484800338745117,0.48435115814208984,-224.81926687069208,9.235007286071777,86.7410422389537,-474.3590002975235,5.686527252197266,-1.4070727825164795,0.0
3.742784023284912,-232.49377189427545,1.5784075260162354,1948800,6,1623,0.009591687470674515,-230.84095553319233,0.0,1.4869017601013184,0.251309871673584,-192.12810239762817,4.5377278327941895,0.9257933889407607,-233.78808680123626,3.050826072692871,3.994093894958496,0.0
-1.6956290006637573,-128.67362973457608,1.5751049518585205,1950000,6,1624,0.006883122958242893,-128.181889689491,0.0,0.2763545513153076,0.14972186088562012,-109.41419726937256,3.284209966659546,0.44435012862987217,-129.25049928722902,3.0078554153442383,-1.5459071397781372,0.0
1.1556518077850342,-233.60014018306288,1.574977159500122,1951200,6,1625,0.006411263719201088,-232.58105376257413,0.0,0.21655607223510742,0.12837707996368408,-190.16665219156084,3.221822500228882,0.6381221183093065,-234.19875478827376,3.0052664279937744,1.2840288877487183,0.0
-0.339239239692688,-119.69500230775428,1.5750389099121094,1952400,6,1626,0.009969215840101242,-119.33688630123974,0.0,0.03137350082397461,0.07213109731674194,-109.16638543267788,2.9815127849578857,0.2495777224791127,-120.13782439583906,2.950139284133911,-0.26710814237594604,0.0
0.15706592798233032,-229.6779445544211,1.5711923837661743,1953600,6,1627,0.009125174023211002,-229.26918595424203,0.0,0.04267001152038574,0.06774674355983734,-192.2417644484713,2.9932706356048584,0.6829339443254686,-231.20127098221332,2.9506006240844727,0.22481267154216766,0.0
-0.08444811403751373,-120.78842038031901,1.563633680343628,1954800,6,1628,0.006547237746417522,-120.39587206936469,0.0,0.014842033386230469,0.08421486616134644,-109.50525088977567,2.9376180171966553,0.2304569655531738,-121.06040216868234,2.922775983810425,-0.00023324489302467555,0.0
-5.145545959472656,-242.19060554235338,1.5749822854995728,1956000,6,1629,0.009276241064071655,-238.5895522355852,0.0,2.2894256114959717,0.40758323669433594,-203.77326987699692,5.260461807250977,3.018100498079501,-247.83056187045548,2.971036195755005,-4.73796272277832,0.0
-1.3187085390090942,-234.7712710770996,1.5817368030548096,1957200,6,1630,0.008724983781576157,-233.5691016552747,0.0,0.32750582695007324,0.31246232986450195,-200.88871690694438,3.264315128326416,0.6052893483756405,-235.53431004252548,2.9368093013763428,-1.0062462091445923,0.0
-0.43613478541374207,-2.856386721665503,1.5954890251159668,1958400,6,1631,0.009710385464131832,-2.275190119236945,0.0,0.05042719841003418,0.03911551833152771,-1.0809735008513905,2.9379208087921143,0.26870430619991453,-3.0498319256241584,2.88749361038208,-0.39701926708221436,0.0
9.468951225280762,-178.218849282778,1.5995237827301025,1959600,6,1632,0.007229844108223915,-132.02066041929785,0.0,5.865734577178955,0.3349800109863281,-57.734849470318466,13.733529090881348,60.61393555829975,-266.4544063320428,7.867794513702393,9.80393123626709,0.0
-0.2372061163187027,-120.7132671989868,1.6115094423294067,1960800,6,1633,0.00658666156232357,-120.21264162056298,0.0,0.253894567489624,0.19579005241394043,-109.62948635953678,3.2899324893951416,0.26031590781028047,-120.95995882220699,3.0360379219055176,-0.04141606017947197,0.0
-0.1502433717250824,-245.52471612227907,1.622035264968872,1962000,6,1634,0.009085956029593945,-242.85614350578652,0.0,0.15988421440124512,0.11157479882240295,-208.42971072809556,3.1831412315368652,2.2110530233638124,-249.82136466527965,3.02325701713562,-0.038668569177389145,0.0
2.6924047470092773,-234.09884428687795,1.628431797027588,1963200,6,1635,0.006719779223203659,-233.52556245655822,0.0,0.8459479808807373,0.22751879692077637,-195.8365541767331,3.836479902267456,0.3800265789331397,-234.78046375370542,2.9905319213867188,2.9199235439300537,0.0
-0.5974056720733643,-6.866845589515239,1.6054229736328125,1964400,6,1636,0.00621362728998065,-6.79879883755239,0.0,0.09152507781982422,0.008284568786621094,-4.62863598072724,3.0581789016723633,0.05951220118035224,-6.95794648010777,2.966653823852539,-0.5891211032867432,0.0
3.021531343460083,-456.7251641741482,1.618389368057251,1965600,6,1637,0.008890821598470211,-455.5690790737833,0.0,2.033560037612915,0.380932092666626,-334.00434880616336,5.0982666015625,0.8315214191070859,-457.9572179418865,3.064706563949585,3.402463436126709,0.0
8.451070785522461,-197.70392926419194,1.591489315032959,1966800,6,1638,0.006596993654966354,-133.04960330520274,0.0,6.424250602722168,0.5122442245483398,-97.40635409914557,16.52532196044922,96.78298921479065,-388.33850275829974,10.10107135772705,8.9633150100708,0.0
-2.3567488193511963,-212.0598337621028,1.5606805086135864,1968000,6,1639,0.007000821642577648,-129.76156084106876,0.0,0.8074259757995605,0.43248164653778076,-126.53085921147571,6.221562385559082,58.524192948063444,-259.8165168702839,5.4141364097595215,-1.9242671728134155,0.0
-1.5556526184082031,-148.30696564761487,1.524217128753662,1969200,6,1640,0.009744685143232346,-125.97363232319863,0.0,0.17200064659118652,0.18192052841186523,-116.4319236793782,3.782572031021118,48.00862297719765,-255.64975222671072,3.6105713844299316,-1.373732089996338,0.0
1.0793120861053467,-234.0101591540931,1.5361140966415405,1970400,6,1641,0.00997295044362545,-233.2729453048749,0.0,0.13934016227722168,0.12420821189880371,-189.98465937647074,3.2565245628356934,0.508591072099731,-234.64358114342292,3.1171844005584717,1.2035202980041504,0.0
-8.180020332336426,-247.77587286344593,1.55021333694458,1971600,6,1642,0.006627399008721113,-245.17804971447833,0.0,5.174370765686035,0.5756549835205078,-211.76292861187412,8.307841300964355,1.8222012373287968,-250.04647205888307,3.1334705352783203,-7.604365348815918,0.0
1.65365731716156,-235.50974547040718,1.5761961936950684,1972800,6,1643,0.00852527841925621,-233.90199045499895,0.0,0.545233964920044,0.28029680252075195,-200.10289852982234,3.6667957305908203,1.1344612032976364,-236.6772277992973,3.1215617656707764,1.933954119682312,0.0
0.18443118035793304,-144.01375766099258,1.5412635803222656,1974000,6,1644,0.009967295452952385,-122.4108219589382,0.0,0.10082674026489258,0.15270353853702545,-119.13393622642293,3.5143542289733887,47.51046655266479,-250.24944987220988,3.413527488708496,0.3371347188949585,0.0
0.36391139030456543,-116.98539518670913,1.5796436071395874,1975200,6,1645,0.006729629822075367,-116.63436989273413,0.0,0.051766395568847656,0.0632527768611908,-107.08324814452108,3.1393280029296875,0.2423229887415175,-117.34385792336914,3.08756160736084,0.4271641671657562,0.0
0.20422667264938354,-350.47507118092017,1.5887941122055054,1976400,6,1646,0.007012889254838228,-348.8079125396283,0.0,0.17708325386047363,0.11808884143829346,-274.06970489494347,3.283320188522339,1.6736611413265086,-353.5073615138733,3.1062369346618652,0.322315514087677,0.0
-0.956587553024292,-129.89819554741644,1.6283531188964844,1977600,6,1647,0.008779189549386501,-129.36316743527829,0.0,0.10190606117248535,0.17883718013763428,-96.98127331252316,3.1681408882141113,0.37702737613583315,-130.46756375710626,3.066234827041626,-0.7777503728866577,0.0
5.664705276489258,-434.4250148266253,1.6315956115722656,1978800,6,1648,0.009425745345652103,-353.0699923615876,0.0,4.145782947540283,0.5588440895080566,-316.1461127102719,11.646811485290527,109.5911434693435,-593.4519594478635,7.501028537750244,6.2235493659973145,0.0
0.15890264511108398,-4.386291054108167,1.6082489490509033,1980000,6,1649,0.009694219566881657,-3.9904087183325507,0.0,0.006242036819458008,0.006265506148338318,-2.185218633880306,3.1516785621643066,0.31648547294424284,-4.847580084965989,3.1454365253448486,0.1651681512594223,0.0
0.4458561837673187,-121.65777349138021,1.599278211593628,1981200,6,1650,0.006650140974670649,-121.52464340346746,0.0,0.034720659255981445,0.0543045699596405,-109.61375737716828,3.1715097427368164,0.16401576042336483,-122.003016116019,3.136789083480835,0.5001607537269592,0.0
-1.4307295083999634,-132.4442621254005,1.6331154108047485,1982400,6,1651,0.00863451324403286,-130.59133706857114,0.0,0.08972859382629395,0.05854296684265137,-80.55359498151812,3.2652900218963623,1.8602871876942269,-135.40176543719005,3.1755614280700684,-1.372186541557312,0.0
0.5080066919326782,-131.88942523882466,1.6296534538269043,1983600,6,1652,0.009989944286644459,-130.8115755852064,0.0,0.03603935241699219,0.10884201526641846,-80.5302658614522,3.1668527126312256,1.0159286279760606,-133.43627439736338,3.1308133602142334,0.6168487071990967,0.0
0.0562184602022171,-4.171664132718807,1.6294554471969604,1984800,6,1653,0.009803417138755322,-3.962220998054189,0.0,0.013882160186767578,0.005117770284414291,-2.0616737543456582,3.1128032207489014,0.12563059515953146,-4.360968444176674,3.098921060562134,0.06133623048663139,0.0
-0.06027926132082939,-126.34200021432174,1.608903169631958,1986000,6,1654,0.00285375420935452,-126.25105581069413,0.0,0.02300405502319336,0.001518692821264267,-110.06891145431548,3.1127676963806152,0.06873719644742074,-126.43245400234485,3.089763641357422,-0.058760568499565125,0.0
-0.09670834988355637,-229.75774297183636,1.6387825012207031,1987200,6,1655,0.006477361544966698,-228.41269414257152,0.0,0.1533372402191162,0.11357603967189789,-192.755881208373,3.236074209213257,1.053818289373109,-231.37368429316354,3.0827369689941406,0.016867687925696373,0.0
0.37609365582466125,-233.76976292691037,1.6545733213424683,1988400,6,1656,0.009626569226384163,-232.53612005848964,0.0,0.03972125053405762,0.050223350524902344,-190.24820998936164,3.1016948223114014,0.864231277056223,-235.02752304259718,3.0619735717773438,0.4263170063495636,0.0
2.473926305770874,-491.4974395365817,1.7059016227722168,1989600,6,1657,0.009742886759340763,-488.1833838245116,0.0,0.7032437324523926,0.1759490966796875,-351.39421038238993,3.792208671569824,4.47333255709553,-501.2825656791167,3.0889649391174316,2.6498754024505615,0.0
-0.37368151545524597,-120.11988851008698,1.7069720029830933,1990800,6,1658,0.009934668429195881,-119.9030821366398,0.0,0.05321002006530762,0.12223619222640991,-109.1638883869108,3.072097063064575,0.10596035456556833,-120.2372637447998,3.0188870429992676,-0.25144532322883606,0.0
-1.264025092124939,-3.101140786107035,1.707254409790039,1992000,6,1659,0.0063557992689311504,-2.850793985236754,0.0,0.14400696754455566,0.05094552040100098,-1.1496518858905356,3.1458280086517334,0.23125310020758227,-3.4892731124592444,3.0018210411071777,-1.213079571723938,0.0
0.09738890826702118,-121.86701102856905,1.7056388854980469,1993200,6,1660,0.009034025482833385,-121.26443319546912,0.0,0.033644914627075195,0.04658275842666626,-109.98717138377803,3.0083746910095215,0.31092104537971105,-122.28573401125709,2.9747297763824463,0.14397166669368744,0.0
0.23476223647594452,-236.45720119710327,1.705288290977478,1994400,6,1661,0.009231437928974628,-235.80910495595342,0.0,0.046576499938964844,0.06538192927837372,-185.56567648544103,3.003882646560669,0.6907061624439754,-237.95469369444376,2.957306146621704,0.30014416575431824,0.0
-3.443080186843872,-419.5407019411255,1.68817138671875,1995600,6,1662,0.006438548676669598,-260.7680816494529,0.0,1.9605913162231445,0.6842877864837646,-305.56333696408944,8.8894624710083,112.26312853516788,-509.84946514142194,6.928871154785156,-2.7587924003601074,0.0
-0.8732429146766663,-345.33328934930836,1.6817008256912231,1996800,6,1663,0.007543410640209913,-344.17725947680776,0.0,0.07529687881469727,0.06075108051300049,-264.45557998273983,3.149127960205078,1.2864472125773714,-347.9409709830004,3.073831081390381,-0.8124918341636658,0.0
0.635913074016571,-236.05813265276672,1.6879442930221558,1998000,6,1664,0.00663302605971694,-235.3570235370824,0.0,0.052084922790527344,0.075733482837677,-184.2019423059328,3.100935220718384,0.38400256896987134,-236.42275959488146,3.0488502979278564,0.711646556854248,0.0
3.2957491874694824,-403.9146690397153,1.669588327407837,1999200,6,1665,0.006401160266250372,-248.9776524199843,0.0,1.9104080200195312,0.8296904563903809,-287.955133378089,8.418577194213867,108.41879104867174,-484.71328986429165,6.508169174194336,4.125439643859863,0.0
-1.432188630104065,-450.72368945502586,1.6669155359268188,2000400,6,1666,0.006978047080338001,-447.10058277939635,0.0,0.1980276107788086,0.1488882303237915,-324.01610671758135,3.3563809394836426,2.692500566663974,-455.7936763308546,3.158353328704834,-1.2833003997802734,0.0
-1.4400129318237305,-341.8852005237245,1.667047381401062,2001600,6,1667,0.008404185064136982,-340.16399068661445,0.0,0.1600627899169922,0.025228500366210938,-263.1208885305754,3.28271222114563,1.341679220889273,-344.0458882162124,3.1226494312286377,-1.4147844314575195,0.0
0.31857702136039734,-121.71305721998503,1.6639883518218994,2002800,6,1668,0.006751204375177622,-121.19439973969983,0.0,0.028031349182128906,0.05964025855064392,-109.66953749327313,3.11953067779541,0.32533144369996614,-122.20992302605383,3.0914993286132812,0.37821727991104126,0.0
-0.27141448855400085,-123.58627948767979,1.6959553956985474,2004000,6,1669,0.009953701868653297,-123.24411531594365,0.0,0.0217287540435791,0.040248289704322815,-110.5374502067085,3.09769606590271,0.23349398830809634,-123.95005893457835,3.075967311859131,-0.23116619884967804,0.0
-1.7948181629180908,-3.0235216745496505,1.6842588186264038,2005200,6,1670,0.0065840790048241615,-2.7051411635155107,0.0,0.25112032890319824,0.04781460762023926,-1.1863535731965922,3.3192076683044434,0.1986735986296575,-3.2367103254976697,3.068087339401245,-1.7470035552978516,0.0
-1.741520643234253,-233.01349728063977,1.6789582967758179,2006400,6,1671,0.008875478990375996,-231.3613022053479,0.0,0.28223443031311035,0.1567680835723877,-195.6644541830168,3.337092876434326,0.920845027553837,-233.8739744734224,3.054858446121216,-1.5847525596618652,0.0
0.7262216210365295,-123.36058180961635,1.6675413846969604,2007600,6,1672,0.006491919979453087,-5.521524256605944,0.0,0.2313077449798584,0.34175413846969604,-76.3582779667687,3.838470458984375,117.65602811450597,-244.2212308432066,3.6071627140045166,1.0679757595062256,0.0
-0.47001761198043823,-514.2010164498895,1.656464695930481,2008800,6,1673,0.006530579645186663,-483.26136734518644,0.0,0.08563446998596191,0.08703097701072693,-368.56773203737066,3.168323278427124,21.223725980207778,-546.0030576604032,3.082688808441162,-0.3829866349697113,0.0
-8.002464294433594,-248.92666729868336,1.6571881771087646,2010000,6,1674,0.006878235377371311,-247.47086438156825,0.0,4.222520112991333,0.7431778907775879,-210.17212001033545,7.30149507522583,1.174976488453251,-251.22232703298894,3.078974962234497,-7.259286403656006,0.0
2.6188085079193115,-228.64574859695367,1.6658072471618652,2011200,6,1675,0.007785007823258638,-228.34651631288318,0.0,0.8446028232574463,0.2073197364807129,-191.7394675193999,3.868561267852783,0.25970267209729475,-229.1104110517069,3.023958444595337,2.8261282444000244,0.0
4.857669353485107,-447.2616282644256,1.6505470275878906,2012400,6,1676,0.008233476430177689,-446.8224625211735,0.0,2.646317958831787,0.40247154235839844,-323.61974212891806,5.669475555419922,0.3257048301651838,-447.68531694207303,3.0231575965881348,5.260140895843506,0.0
0.23371243476867676,-3.7678327265534772,1.641210675239563,2013600,6,1677,0.006888780742883682,-3.667095475910713,0.0,0.027682065963745117,0.004712119698524475,-1.6460308521589566,2.9959986209869385,0.07842447873907848,-3.8672612354833076,2.9683165550231934,0.23842455446720123,0.0
-0.3621998131275177,-3.2468044549156256,1.6399494409561157,2014800,6,1678,0.007032818626612425,-3.000801252922658,0.0,0.03827524185180664,0.06591472029685974,-1.3240551837477852,2.985250234603882,0.2183397106295033,-3.560023064202152,2.946974992752075,-0.29628509283065796,0.0
-1.0377646684646606,-228.2664842793457,1.630218744277954,2016000,6,1679,0.0030635090079158545,-227.82300894447562,0.0,0.16263365745544434,0.0052117109298706055,-191.60298509137124,3.083815813064575,0.24513342815513728,-228.53595110757004,2.921182155609131,-1.03255295753479,0.0
-5.700138092041016,-245.79142120181487,1.6449013948440552,2017200,6,1680,0.007552015129476786,-244.175898273586,0.0,2.764831304550171,0.5271463394165039,-207.9598938371489,5.700953960418701,0.9752136847860006,-247.29539622336927,2.9361226558685303,-5.172991752624512,0.0
0.4560486376285553,-239.36203059143978,1.6323356628417969,2018400,6,1681,0.00673335138708353,-238.65971891602,0.0,0.16126632690429688,0.013615936040878296,-202.78914735829858,3.0493102073669434,0.6831788115214062,-240.80241357541482,2.8880438804626465,0.4696645736694336,0.0
2.0871453285217285,-233.650830893625,1.6358853578567505,2019600,6,1682,0.008946442045271397,-232.569528222689,0.0,0.6477499008178711,0.1526479721069336,-192.9195112224194,3.5009841918945312,0.8367755898837844,-235.09738377301838,2.85323429107666,2.239793300628662,0.0
0.06668850779533386,-228.7735215363775,1.6375577449798584,2020800,6,1683,0.007641226518899202,-227.96193983747432,0.0,0.04159426689147949,0.015824362635612488,-193.1591860731085,2.8572423458099365,0.7420974529295261,-230.25234912791902,2.815648078918457,0.08251287043094635,0.0
0.20242349803447723,-232.33762376798458,1.6308437585830688,2022000,6,1684,0.006601096596568823,-230.96292365360858,0.0,0.04928159713745117,0.034923046827316284,-191.85198762758762,2.8255465030670166,1.178843400211153,-234.4820470398176,2.7762649059295654,0.23734654486179352,0.0
-2.2756617069244385,-245.81783256777246,1.6230541467666626,2023200,6,1685,0.009617654606699944,-244.01752430478186,0.0,0.786186933517456,0.14073443412780762,-207.32863136590416,3.5435380935668945,1.1868216286331739,-247.47968931750492,2.7573511600494385,-2.134927272796631,0.0
1.4055722951889038,-232.61030467212507,1.60821533203125,2024400,6,1686,0.008837606757879257,-232.09928747915924,0.0,0.5751893520355225,0.1909317970275879,-190.68482353684746,3.2880547046661377,0.32031405773113214,-232.9892225761469,2.7128653526306152,1.5965040922164917,0.0
-3.350092887878418,-240.33441188516085,1.6172281503677368,2025600,6,1687,0.00712014501914382,-239.72453318924,0.0,2.2183682918548584,0.31334757804870605,-205.71683240695646,4.901679992675781,0.66155198288433,-241.48089002805432,2.683311700820923,-3.036745309829712,0.0
-0.3426125943660736,-3.0788798540095357,1.6080970764160156,2026800,6,1688,0.003999006934463978,-2.952323662839218,0.0,0.07769489288330078,0.004482626914978027,-1.193097227853076,2.7098422050476074,0.13241880812282894,-3.3529353121510566,2.6321473121643066,-0.3381299674510956,0.0
1.50043523311615,-241.98061239727306,1.6162915229797363,2028000,6,1689,0.009929844178259373,-238.893113893305,0.0,0.5892059803009033,0.13834750652313232,-204.99909861471488,3.193849802017212,3.106870932582038,-246.29714771688072,2.6046438217163086,1.6387827396392822,0.0
0.3238412141799927,-235.68009952954586,1.5857391357421875,2029200,6,1690,0.006924749817699194,-235.35828174122312,0.0,0.2644002437591553,0.07947763800621033,-187.5992667371735,2.8351762294769287,0.32261562766978397,-236.23820028224876,2.5707759857177734,0.403318852186203,0.0
-0.8775185942649841,-128.00843686020488,1.5841901302337646,2030400,6,1691,0.00883757509291172,-127.39767319969276,0.0,0.2263352870941162,0.10823017358779907,-108.2086816444143,2.7420737743377686,0.3930141782322687,-128.52507743135243,2.5157384872436523,-0.7692884206771851,0.0
-0.036073602735996246,-126.37855985120375,1.5881768465042114,2031600,6,1692,0.006467286963015795,-125.80784654542408,0.0,0.051283836364746094,0.025148745626211166,-110.15665862999202,2.51849365234375,0.31055124661660094,-126.74890267948736,2.467209815979004,-0.010924856178462505,0.0
-0.5994417667388916,-230.455688675574,1.5897866487503052,2032800,6,1693,0.008518394082784653,-227.98726793331357,0.0,0.35167980194091797,0.0557248592376709,-197.26261067849634,2.7920258045196533,1.4141426764615312,-232.00829077633523,2.4403460025787354,-0.5437169075012207,0.0
-0.1798056811094284,-247.17237734997093,1.5781837701797485,2034000,6,1694,0.00650968449190259,-243.8805542048765,0.0,0.12044858932495117,0.0614435076713562,-207.06119860820127,2.5226640701293945,2.6620014869791047,-251.8724878603558,2.4022154808044434,-0.1183621734380722,0.0
0.44633370637893677,-231.5655757171315,1.581308364868164,2035200,6,1695,0.009450919926166534,-231.3359296767343,0.0,0.22330021858215332,0.07122939825057983,-190.7276312231481,2.573237419128418,0.19039311974861725,-231.81695868067905,2.3499372005462646,0.5175631046295166,0.0
-0.06219828873872757,-234.88905000658565,1.600725769996643,2036400,6,1696,0.009385652840137482,-234.47686540284437,0.0,0.1442573070526123,0.07587486505508423,-190.98847672494642,2.448404550552368,0.21503001953634357,-235.13009591831923,2.304147243499756,0.013676580041646957,0.0
-0.3394986391067505,-122.9286693262779,1.6044409275054932,2037600,6,1697,0.009723266586661339,-122.55168861666188,0.0,0.13903570175170898,0.029611319303512573,-110.2862016791925,2.3846278190612793,0.4461105029340548,-123.88304905998648,2.2455921173095703,-0.3098873198032379,0.0
-0.8765588402748108,-235.44775525753707,1.6280152797698975,2038800,6,1698,0.009386984631419182,-233.59953228156556,0.0,1.0697112083435059,0.13339978456497192,-201.6974283618507,3.298398733139038,1.3351842778926828,-237.7100844847302,2.2286875247955322,-0.7431590557098389,0.0
0.545789897441864,-225.66826060364767,1.6102374792099,2040000,6,1699,0.009143545292317867,-223.20084036066717,0.0,0.27769041061401367,0.029612064361572266,-193.77926362308537,2.45151686668396,1.3018879406337944,-227.40828882567502,2.1738264560699463,0.5754019618034363,0.0
-0.358786016702652,-234.63487418354353,1.6198616027832031,2041200,6,1700,0.00736393453553319,-233.57636538473488,0.0,0.20750951766967773,0.04888725280761719,-198.79102879479854,2.3317649364471436,0.912384343230377,-236.46839536564792,2.124255418777466,-0.3098987638950348,0.0
0.1954682618379593,-247.867268047347,1.6059677600860596,2042400,6,1701,0.006642055697739124,-246.72550902095296,0.0,0.17220306396484375,0.04831928014755249,-208.56323747092765,2.2638261318206787,0.8561494665131193,-248.84225959329385,2.091623067855835,0.24378754198551178,0.0
2.1807315349578857,-133.48804416921237,1.608963131904602,2043600,6,1702,0.008481763303279877,-132.10996532914984,0.0,3.997431516647339,0.23791956901550293,-70.80100563294916,6.463525772094727,1.456767292526896,-135.9951034343362,2.4660942554473877,2.4186511039733887,0.0
-0.23896664381027222,-132.86801424496258,1.5694557428359985,2044800,6,1703,0.009866435080766678,-131.33982437360035,0.0,0.08425331115722656,0.05688592791557312,-73.02381728066699,3.0817677974700928,1.8553489296372232,-136.6179631515436,2.997514486312866,-0.1820807158946991,0.0
-0.4798215329647064,-4.488378361284955,1.5473518371582031,2046000,6,1704,0.009091844782233238,-4.321181419473544,0.0,1.3669185638427734,0.12034350633621216,-2.3336695198769895,3.459819793701172,0.0939688498006143,-4.595771472594912,2.0929012298583984,-0.35947802662849426,0.0
1.401463270187378,-297.6195803556705,1.5695264339447021,2047200,6,1705,0.008750722743570805,-257.4077745182902,0.0,12.467231750488281,0.34914445877075195,-239.60750262661858,28.991727828979492,85.683148269685,-489.18865154603964,16.52449607849121,1.7506077289581299,0.0
0.3511698544025421,-120.89015633044274,1.5608553886413574,2048400,6,1706,0.006503285374492407,-120.58039319626327,0.0,0.1461338996887207,0.05653175711631775,-109.5116851267707,2.3901984691619873,0.2781759848412176,-121.42487609273071,2.2440645694732666,0.40770161151885986,0.0
-2.3467178344726562,-343.766673275512,1.5451220273971558,2049600,6,1707,0.006654063239693642,-340.2677755717776,0.0,2.642192840576172,0.036138296127319336,-273.0886720897841,5.070786476135254,1.8745890065920885,-345.74456227037007,2.428593635559082,-2.310579538345337,0.0
0.05991225689649582,-228.36959479536662,1.5047881603240967,2050800,6,1708,0.008151301182806492,-226.2504873862127,0.0,0.0264894962310791,0.02557971328496933,-195.39641646378917,2.2761285305023193,1.452430129616801,-230.81115041771,2.2496390342712402,0.08549197018146515,0.0
0.10447689145803452,-3.8718180446783776,1.4843710660934448,2052000,6,1709,0.007189393974840641,-3.7250117445052098,0.0,0.00545191764831543,0.004545986652374268,-1.8140842463367883,2.2226316928863525,0.10451418690888639,-4.024813999472757,2.217179775238037,0.10902287811040878,0.0
-0.4645063281059265,-239.63647955381506,1.4797283411026,2053200,6,1710,0.009458977729082108,-236.32819313502975,0.0,0.07755112648010254,0.09789133071899414,-204.26734704063742,2.339385747909546,2.503071291420323,-243.03603253211278,2.2618346214294434,-0.3666149973869324,0.0
0.1261952966451645,-231.73095427716646,1.5014917850494385,2054400,6,1711,0.007417669519782066,-230.96661673267317,0.0,0.1635911464691162,0.07140734791755676,-194.4375033966204,2.400684356689453,0.878080756309315,-233.4544029495335,2.237093210220337,0.19760264456272125,0.0
0.18628627061843872,-119.22361846999878,1.4764732122421265,2055600,6,1712,0.009708791971206665,-118.84850707412686,0.0,0.04204225540161133,0.005484059453010559,-108.37611410806858,2.25345778465271,0.23826432512827933,-119.61680017355303,2.2114155292510986,0.19177033007144928,0.0
-0.4396848678588867,-122.91517845426922,1.4743417501449585,2056800,6,1713,0.00909336842596531,-122.50526300632524,0.0,0.15982818603515625,0.04127928614616394,-111.39864763892471,2.364701509475708,0.396714255410169,-123.71570902804176,2.2048733234405518,-0.3984055817127228,0.0
-1.4221278429031372,-252.1389635938443,1.4647581577301025,2058000,6,1714,0.00843570102006197,-251.7828901541431,0.0,1.0363879203796387,0.06772375106811523,-214.6736295524644,3.245744228363037,0.2642546522050217,-252.4349643594506,2.2093563079833984,-1.354404091835022,0.0
0.6774429678916931,-239.3393182178771,1.472023844718933,2059200,6,1715,0.008649444207549095,-238.62926250957625,0.0,1.199150562286377,0.21727842092514038,-185.1901652011106,3.4505908489227295,0.6328652451093699,-240.1807309306682,2.2514402866363525,0.8947213888168335,0.0
0.5322878360748291,-120.88412956954818,1.4906578063964844,2060400,6,1716,0.007343912962824106,-120.49340347265827,0.0,0.2866230010986328,0.04857093095779419,-109.29948646954104,2.4697115421295166,0.2209646767580031,-121.22873929825265,2.183088541030884,0.5808587670326233,0.0
-0.32482779026031494,-235.55285455203014,1.4793180227279663,2061600,6,1717,0.006662527099251747,-234.5667584046022,0.0,0.06946468353271484,0.0393044650554657,-188.83525481169372,2.27004075050354,0.6336502414877341,-236.6868751684536,2.200576066970825,-0.28552332520484924,0.0
