Evaluation/StdReturn,Evaluation/MaxReturn,TotalEnvSteps,Evaluation/AverageReturn,Evaluation/AverageDiscountedReturn,Evaluation/MinReturn,Evaluation/TerminationRate,Evaluation/NumEpisodes,Evaluation/Iteration
80.89274967303224,-1382.6648153149968,586800,-1524.1945905932234,-661.5359747790136,-1654.3912320553345,0.0,6,488
92.16672431782946,-764.2568079554886,588000,-899.636120921021,-346.5180067123045,-1055.7304060567108,0.0,6,489
103.08755417444024,-1038.1844666336801,589200,-1167.9760097106378,-505.6815503200542,-1373.0031644480916,0.0,6,490
49.26985704953332,-970.620356104146,590400,-1025.4021320323743,-446.4046830644682,-1100.4204043738198,0.0,6,491
110.03114806559725,-763.0751359787762,591600,-854.3931275597006,-371.90645773559845,-1070.9048427598527,0.0,6,492
75.29076694140696,-858.7387057857231,592800,-946.8131700175791,-393.1355475562447,-1070.7568169123106,0.0,6,493
56.09341020256013,-1139.6768412268693,594000,-1198.8799832329385,-513.4338379575039,-1281.3259831257167,0.0,6,494
123.186898219385,-853.2483386887667,595200,-1059.763884020049,-459.9035276492043,-1239.8812586004408,0.0,6,495
54.353237954579086,-862.6084831074469,596400,-965.7379883514176,-416.0944641928066,-1047.0183043116542,0.0,6,496
97.37708740263975,-1161.9170848616232,597600,-1272.2353292357604,-550.3096006918103,-1453.7813261601855,0.0,6,497
92.15972714719551,-959.0376265697745,598800,-1094.7784256201603,-485.5642198990801,-1180.1107084927578,0.0,6,498
95.51101037318084,-946.3848761384039,600000,-1042.0129258465379,-456.0986627417107,-1234.3462762514976,0.0,6,499
68.15157373116561,-883.4449751440735,601200,-949.2796027285954,-407.4566897597237,-1078.5149166347517,0.0,6,500
89.82589450691627,-1302.5356453459856,602400,-1421.7498071132334,-617.8501059624575,-1559.5928120488184,0.0,6,501
102.78317504649534,-748.9362781154999,603600,-902.5354680212172,-381.541967914402,-1077.4503877459156,0.0,6,502
68.04903245538706,-991.8518118165192,604800,-1072.776664852352,-447.2122147248008,-1165.4729678267365,0.0,6,503
33.36872187707591,-1365.5184433636616,606000,-1401.8422386634713,-616.1438803746892,-1467.3958360690083,0.0,6,504
95.93626018668047,-965.2383231100376,607200,-1102.5752448915262,-481.5350269243768,-1177.263380853871,0.0,6,505
99.7249087409429,-1493.8255206478123,608400,-1607.71053653132,-712.2572180859388,-1812.0880456811512,0.0,6,506
77.44677088527853,-874.8172777969687,609600,-1012.0378323763169,-424.70059738060536,-1116.427273539186,0.0,6,507
124.35350988579793,-861.3204576594402,610800,-1026.3578920077662,-431.7413299896539,-1185.5527349560698,0.0,6,508
142.7606301023108,-662.7972376551501,612000,-829.0218236053262,-357.4128330981113,-1110.6430027653537,0.0,6,509
78.48262172917052,-748.5461943649977,613200,-870.6671930241397,-358.2190681467203,-973.7737400330044,0.0,6,510
80.75825118972031,-867.1364458673131,614400,-970.0649283696076,-411.5101790014267,-1070.2044645804683,0.0,6,511
110.2976521711076,-1259.4107375371614,615600,-1378.673361330237,-599.9534190575439,-1557.5978440900485,0.0,6,512
100.03855957828176,-1444.8482197591043,616800,-1544.9276657110988,-670.2798084008504,-1747.8592856348173,0.0,6,513
73.07644619109325,-1280.3450112123721,618000,-1384.5935331800522,-609.3071296382824,-1512.980262338466,0.0,6,514
89.3881458116851,-1201.6555189823036,619200,-1328.1292024855384,-577.7726676790691,-1500.4986823620666,0.0,6,515
67.18185020358048,-869.0213926719537,620400,-962.654921474693,-399.57702911330665,-1072.8122367148812,0.0,6,516
52.006635681173776,-952.9150639891394,621600,-1024.073635141824,-446.37156216121303,-1090.9754447978362,0.0,6,517
63.85430566577964,-726.1869009221173,622800,-859.7261144926069,-362.17668119480544,-912.5541072016852,0.0,6,518
62.74987870298953,-1182.623816203361,624000,-1287.9662445947336,-562.7475592196552,-1363.4908430532175,0.0,6,519
70.77438937914333,-863.6852026771924,625200,-961.6058352618026,-405.84409944156573,-1072.1994310118046,0.0,6,520
69.7585361013594,-869.6384864528549,626400,-1011.8829101177165,-424.0736280648386,-1076.4100096594473,0.0,6,521
88.19348212057454,-1577.8755696418325,627600,-1696.6615498081792,-743.3093278407705,-1796.1785879986924,0.0,6,522
108.28205348937706,-748.0814533345441,628800,-876.2307914440457,-374.54959835732285,-1069.8627006746367,0.0,6,523
50.82960676821191,-1230.3874792387294,630000,-1297.467984639765,-560.4970530378968,-1396.6796674788038,0.0,6,524
56.70996641671894,-1174.0158502200982,631200,-1256.17088913964,-549.5093624148915,-1307.066675782903,0.0,6,525
85.95096553159507,-1528.3640472208149,632400,-1626.589899151065,-719.5080984575453,-1780.8193968291707,0.0,6,526
78.93100383545318,-743.9680612659223,633600,-857.8187050925334,-321.3647728031685,-963.6930345539785,0.0,6,527
112.8573486353205,-1305.0985276807662,634800,-1374.5867631350138,-594.0131226181824,-1623.332245069682,0.0,6,528
46.672051362701005,-1172.508974424316,636000,-1236.4670983158267,-541.0310306684664,-1285.9781779530842,0.0,6,529
87.45164669054445,-754.3476052722037,637200,-863.969891912035,-339.3241573831577,-1003.485625143841,0.0,6,530
109.18497557498385,-1440.3316068477018,638400,-1575.29640178869,-689.0790856456007,-1768.8118325670964,0.0,6,531
41.80474843037863,-1538.990600014651,639600,-1601.028710908332,-710.5681373320795,-1668.8467368194815,0.0,6,532
60.18547419340914,-1621.3410257143971,640800,-1695.3217537112284,-752.7045644945559,-1780.7977311504146,0.0,6,533
61.521907375637056,-1175.878332837683,642000,-1244.5269883120802,-547.7688629008762,-1318.0035546118233,0.0,6,534
93.72002474165254,-877.4043201635741,643200,-987.1399536220051,-416.6408434533253,-1167.0302139791104,0.0,6,535
103.36516350155631,-1366.1006135377118,644400,-1536.2057038877774,-673.5226070074044,-1692.3995102290055,0.0,6,536
108.84574572572026,-899.0636197427964,645600,-1118.3511668455965,-483.8063724854888,-1238.3189983903994,0.0,6,537
79.6631838955242,-867.4619132312697,646800,-930.4151098388747,-399.98185870662104,-1092.745324358215,0.0,6,538
92.08885611163458,-927.0230901853258,648000,-1031.8401325996817,-434.96461464601,-1205.6757980449847,0.0,6,539
103.32702394226723,-1478.120511832624,649200,-1640.1082176020218,-719.5527488728666,-1760.836115398564,0.0,6,540
66.32962127837246,-1191.9438806058388,650400,-1296.8706368068245,-560.1574461003778,-1407.1176488788972,0.0,6,541
61.11941023303784,-1160.9301175171645,651600,-1238.2136731216503,-542.6699138174033,-1300.4978640455247,0.0,6,542
73.1487872513895,-1143.9603924535686,652800,-1248.838105752048,-546.0195619095912,-1349.3965921047213,0.0,6,543
29.345386433196058,-1287.0104665494844,654000,-1320.00154646106,-568.8430034581203,-1374.898155964026,0.0,6,544
25.27896705533814,-1510.6097256723622,655200,-1542.8376467370429,-682.1324325534755,-1584.8349742816226,0.0,6,545
93.44908988581376,-798.4253838480959,656400,-940.134141606702,-389.91921435527547,-1074.366848476965,0.0,6,546
103.26557039941925,-1183.8496104208828,657600,-1310.6458373209662,-567.6623870510365,-1486.213566712883,0.0,6,547
86.12764754655285,-1557.3181515473423,658800,-1646.8741272410332,-715.0821667642389,-1778.8311749379104,0.0,6,548
104.40045143076335,-970.8310277374753,660000,-1097.7572172662847,-476.8807270194505,-1256.9980769250892,0.0,6,549
47.418653808728415,-780.6693720318359,661200,-886.0637613213477,-378.75168922144394,-914.8350005319287,0.0,6,550
173.96152627943778,-849.9597614338263,662400,-1093.9984611909852,-487.004974772723,-1301.3405060956122,0.0,6,551
30.33826899125864,-1273.7630852247526,663600,-1327.7594618318926,-566.4787803965687,-1364.6222819256297,0.0,6,552
52.793405800456235,-871.9853956592576,664800,-946.7074334101911,-421.7380599985302,-999.141447648337,0.0,6,553
98.97219533067152,-1434.2917129266377,666000,-1605.691602476356,-689.3861335191864,-1704.4093246610075,0.0,6,554
61.354805776504726,-1174.1642553586855,667200,-1278.039286095983,-553.021632952552,-1357.8577004062693,0.0,6,555
54.093258137344726,-1387.1909539683056,668400,-1451.7067005280842,-628.2009540740388,-1536.6452299526861,0.0,6,556
76.96020037165678,-1390.5506702948674,669600,-1524.3489980619324,-651.0901457613353,-1617.7639632534092,0.0,6,557
94.59923787308772,-1193.85604323699,670800,-1355.2227285275276,-596.944027100467,-1491.8458341286735,0.0,6,558
53.15322819729917,-837.22036289348,672000,-922.6057681037042,-401.4044803812291,-978.9842509778746,0.0,6,559
69.11674492540422,-1457.4214156127905,673200,-1530.294489220154,-659.0447076281578,-1604.0682859979147,0.0,6,560
55.67551729450333,-1504.5620067116906,674400,-1574.5960398095751,-672.0346589080693,-1653.2187663636967,0.0,6,561
110.63667747019292,-1184.5049676790989,675600,-1389.8301911677627,-606.2138096633956,-1514.0719071294013,0.0,6,562
117.24274665485466,-970.9922715263594,676800,-1144.3592751214221,-502.05892570194413,-1322.6553682977494,0.0,6,563
62.948157086518364,-747.8003022195787,678000,-839.8511525499756,-330.1791836720618,-934.9106475668382,0.0,6,564
103.09365389160574,-877.01001826627,679200,-1055.275415197237,-455.4368550335712,-1171.9669083791296,0.0,6,565
50.52885456173417,-1450.087460344638,680400,-1522.9888059325556,-664.6407089811925,-1614.9803245769558,0.0,6,566
103.32905420769984,-657.2165322601276,681600,-840.293459336758,-335.0017113289057,-980.1471739213611,0.0,6,567
98.55541154233595,-1535.7656252329862,682800,-1658.458331135771,-729.5581329327582,-1841.286219411619,0.0,6,568
59.81558187498611,-860.838716178135,684000,-974.7048992473907,-414.48049786528037,-1061.9528438788786,0.0,6,569
121.14727086816309,-1531.3839231874365,685200,-1717.8583553595083,-754.9243589566131,-1839.6417920289111,0.0,6,570
69.43999415545409,-1165.96051372331,686400,-1289.4712794274794,-555.4357362943967,-1393.927615398499,0.0,6,571
92.43127002705384,-767.5936367650659,687600,-953.01589735953,-413.50916502696913,-1034.1861252202416,0.0,6,572
77.67729112031473,-857.8639054358651,688800,-940.7765882934691,-406.84339057509874,-1069.2400924435863,0.0,6,573
121.46794946838934,-858.9307913759309,690000,-982.2899183521282,-408.4959790078089,-1192.1361097099002,0.0,6,574
96.29802898941274,-883.1381647064524,691200,-965.1103495865559,-396.09664215316633,-1169.7139035741468,0.0,6,575
83.15141213362935,-862.7318170929817,692400,-953.2290402219328,-402.9460263550098,-1068.7315984151724,0.0,6,576
69.77364664572607,-761.6512189268727,693600,-902.6036167450626,-381.4317386206344,-977.3449493665025,0.0,6,577
98.80190115927044,-884.9317327159021,694800,-1055.9675893290048,-462.8258900808508,-1173.1823849680247,0.0,6,578
139.81235521057695,-1050.5938700951594,696000,-1300.2855185938768,-567.1180214603241,-1473.0568264181143,0.0,6,579
125.3371000245576,-743.2523878554466,697200,-981.8981896332674,-435.5942395984487,-1143.6216880696136,0.0,6,580
81.27830522570642,-1337.568521072045,698400,-1444.3842392105253,-622.345473532466,-1559.5933696972895,0.0,6,581
55.6681244874221,-833.2152011927473,699600,-913.0186117597746,-381.9626424075573,-985.7396034854124,0.0,6,582
132.52276573756578,-1344.1645235608041,700800,-1513.3486227020296,-657.1803179970988,-1685.8147295475005,0.0,6,583
97.82160096439533,-1400.8193803007546,702000,-1489.1542257908138,-639.6221945615893,-1687.2922413066951,0.0,6,584
86.7805594836666,-1154.0647450367048,703200,-1274.8762047295397,-563.3265365594966,-1404.70275836453,0.0,6,585
50.88486719878373,-914.8266403951121,704400,-979.000068568294,-417.99380295792986,-1049.0195153603913,0.0,6,586
52.6196216494834,-907.1710526656275,705600,-992.78281804293,-423.36045895312196,-1069.9568676650247,0.0,6,587
72.18385120785294,-1507.644558854581,706800,-1609.341778980407,-701.178363827893,-1713.4442779791586,0.0,6,588
83.14044313371528,-969.7869374340784,708000,-1062.0389887430492,-463.00121803388475,-1218.4096356520881,0.0,6,589
69.32854421437051,-1423.5587372668276,709200,-1509.54108001887,-657.4662549326383,-1621.5514060291293,0.0,6,590
71.40794460858679,-1510.8338414952075,710400,-1640.080436069292,-717.8978320856413,-1742.618800285473,0.0,6,591
79.6457182300861,-1168.6335575472656,711600,-1261.4976363054304,-547.2209931837838,-1376.684416852387,0.0,6,592
46.92279519711959,-1068.4744457298968,712800,-1147.267732731597,-506.57693980185167,-1208.6486551278724,0.0,6,593
109.11519881130623,-1430.3894232943753,714000,-1590.3444507583272,-696.1395005673972,-1732.753804886759,0.0,6,594
84.60700004741514,-979.9317685200732,715200,-1095.634515582199,-466.96892586513815,-1184.2775021377086,0.0,6,595
56.77197258587136,-1339.4370246356189,716400,-1442.771849986055,-623.9077670679859,-1508.2022776619851,0.0,6,596
70.93648257998386,-1194.0203361929348,717600,-1311.8864376790748,-569.9834974971334,-1396.031735661589,0.0,6,597
95.98030629032544,-1271.3755028342384,718800,-1395.5163789753653,-607.4396423815563,-1555.9122965681113,0.0,6,598
104.51488425728864,-915.7828898319214,720000,-1103.5320003178826,-475.52670228267306,-1254.8133625701769,0.0,6,599
108.74877582538286,-1444.7228145033055,721200,-1561.9063933807636,-673.7191310947613,-1771.9025287444074,0.0,6,600
42.39917737758401,-1178.977685849424,722400,-1257.0974158547447,-541.3874832711114,-1319.2013114743172,0.0,6,601
76.41482104500764,-1280.4483145359457,723600,-1395.551491974779,-599.928171279318,-1479.533182479474,0.0,6,602
16.94324803770233,-855.7019600601337,724800,-876.2973618652591,-354.8061430354897,-899.1713791249784,0.0,6,603
144.48968409064744,-960.4668105254692,726000,-1077.3843280790059,-470.30847485044814,-1379.7643861763734,0.0,6,604
94.26406005738336,-999.868351129453,727200,-1157.8938607139619,-511.604228698491,-1277.534301817713,0.0,6,605
101.0475593942828,-958.9108551783506,728400,-1158.3711523087504,-497.5107969701953,-1268.033466214498,0.0,6,606
57.30567581756865,-786.5622597593797,729600,-885.3586548926495,-368.4917172960257,-964.368783608021,0.0,6,607
98.15864142627125,-851.4836494417298,730800,-951.2380005429915,-398.7271064310444,-1073.115874097015,0.0,6,608
128.78270840076004,-819.2246197712765,732000,-1081.951207300114,-470.01240942281567,-1226.9327319608558,0.0,6,609
43.52788455262501,-1527.4273398265789,733200,-1601.5170282955557,-701.5703022557797,-1666.532143406609,0.0,6,610
53.74273956940817,-1316.13111941068,734400,-1427.6772330943234,-623.2536416476348,-1487.8940648191012,0.0,6,611
79.12110240190819,-1331.1915641294715,735600,-1423.985099637841,-626.431159952596,-1528.099030487186,0.0,6,612
98.9246532567187,-1172.0676709461877,736800,-1283.647701384587,-555.995514170221,-1430.4232891471158,0.0,6,613
122.28883860108704,-754.038901411302,738000,-915.6708070933049,-381.71351890187634,-1063.5025015488952,0.0,6,614
88.77118921925644,-856.6249317228711,739200,-981.8534749679461,-416.4204524677511,-1116.6366622285075,0.0,6,615
59.73763143069418,-1064.9510763740284,740400,-1114.8676709527683,-491.94344192909426,-1228.5842389345512,0.0,6,616
82.91768172534788,-867.7564056118997,741600,-993.0257096317422,-421.04831224900494,-1118.1222405958201,0.0,6,617
97.88245201387272,-973.3879270054762,742800,-1112.2781596061006,-487.72436153309246,-1215.7527275975642,0.0,6,618
66.2610504263453,-796.4458116579335,744000,-906.8413372371274,-371.462071331573,-999.7853438826126,0.0,6,619
99.82174664810593,-984.0691156217014,745200,-1178.84156149436,-509.80622306532837,-1304.492702905723,0.0,6,620
105.40583256623728,-1238.302008523205,746400,-1358.5780906357697,-589.3198422624899,-1506.9928503005658,0.0,6,621
100.55358484695701,-1018.2156008642185,747600,-1156.9479208102348,-504.18315608430044,-1338.040410856521,0.0,6,622
73.19184582924025,-754.7479663141286,748800,-896.3139650225748,-381.78030226015204,-999.4401372440925,0.0,6,623
49.49207774896021,-1104.5534470145587,750000,-1187.4479122343096,-503.6499318741535,-1265.1910080015957,0.0,6,624
52.94723505707677,-1404.256270869065,751200,-1502.6206916067897,-645.3890641588081,-1582.8694553285225,0.0,6,625
51.47612201464225,-1271.22171514158,752400,-1345.9829964996165,-586.2336729746331,-1417.7923342641652,0.0,6,626
67.40353708195768,-897.8921409289151,753600,-1005.6186890052519,-437.8636848061703,-1075.800999679335,0.0,6,627
92.91191345899675,-1292.3939765581772,754800,-1382.2498909212588,-600.4092609531766,-1559.692778342006,0.0,6,628
98.63052732762277,-859.6183793202817,756000,-1002.0346338038395,-439.3777123431973,-1083.2954468548016,0.0,6,629
93.70270651146306,-751.2718751036654,757200,-898.7264943362593,-378.8574882889984,-1039.5443161483415,0.0,6,630
122.60312187622692,-1319.5228828914444,758400,-1486.752503360579,-642.1305306650157,-1716.9372999501484,0.0,6,631
60.38905027627846,-1036.0550307125259,759600,-1136.9226759026078,-491.6693823687747,-1189.884622572407,0.0,6,632
91.53883918435116,-746.8278579795245,760800,-922.3151099707492,-405.723364905585,-1011.208673550594,0.0,6,633
98.90114044023193,-1315.878557387914,762000,-1424.6428092139377,-617.598703922855,-1631.15294393892,0.0,6,634
140.7987109824014,-1308.0831135168523,763200,-1531.524001417298,-662.7660220115354,-1676.1423257776778,0.0,6,635
122.3857155437316,-865.3549259327672,764400,-1079.3798544015765,-475.1699221592001,-1206.4398298361575,0.0,6,636
105.3587302598453,-647.9050602498708,765600,-822.477374993895,-326.7414188988874,-965.8080843445088,0.0,6,637
89.86947051074142,-1070.9401647123962,766800,-1221.0107343682016,-532.7314844609797,-1335.1017572067856,0.0,6,638
50.77247357174149,-879.8141320484232,768000,-953.4996733799002,-412.61714571055103,-1030.7252117304936,0.0,6,639
49.75739791041476,-1642.7221215666757,769200,-1709.6697497060234,-738.2260658947681,-1792.8098546768344,0.0,6,640
88.21297723985833,-1468.0385088877924,770400,-1604.4081835855711,-690.0075105339555,-1694.6309209984513,0.0,6,641
111.23538773253875,-873.499666408293,771600,-1016.2462718501824,-452.52989353201707,-1187.8277681301665,0.0,6,642
70.35774485005847,-1493.456231344132,772800,-1559.7635295545344,-690.2023267262052,-1695.2095920657564,0.0,6,643
117.55020195640915,-1280.6250877772284,774000,-1421.6269556205068,-625.0776616985156,-1594.8849506134777,0.0,6,644
38.24758783131219,-1218.6503682257621,775200,-1270.1964081461401,-559.8905105983705,-1313.8338365207412,0.0,6,645
17.307359153953783,-1272.8482819713,776400,-1298.9750632097891,-564.9255133028801,-1317.405488684937,0.0,6,646
43.1688423094643,-1074.653387195241,777600,-1164.7705363658474,-502.2553726862852,-1212.3886639254224,0.0,6,647
98.79939091556534,-884.6272837273965,778800,-1061.7803860625502,-453.5159520624073,-1172.9756794363213,0.0,6,648
30.766879083889012,-860.5882638380427,780000,-908.901413480074,-369.5600297109402,-950.0595493445398,0.0,6,649
118.58640665702649,-628.4843393797901,781200,-846.7226510124615,-357.7791857362666,-990.4504742892066,0.0,6,650
75.45567721472423,-1331.959374578298,782400,-1439.0807310076154,-629.9217065834038,-1517.6330034125099,0.0,6,651
93.18866763718772,-968.4918477558656,783600,-1146.6233312403126,-504.7389017090989,-1233.5920610372493,0.0,6,652
30.36469642018674,-1210.1150453861303,784800,-1244.4436580107206,-531.7895224694079,-1288.4756363778538,0.0,6,653
82.33574395789849,-1062.2621705213844,786000,-1169.859374563097,-503.6268777405501,-1290.7557394114851,0.0,6,654
76.68054281259568,-1544.186221481652,787200,-1652.0215041881004,-720.8097662551963,-1748.3898630255612,0.0,6,655
95.672259846713,-764.3859130933279,788400,-934.2459000363133,-383.50276672703734,-1060.5013144612462,0.0,6,656
53.30811767554366,-818.8234062807255,789600,-893.3438575303276,-361.4118700370334,-975.1921685612302,0.0,6,657
25.658392685930888,-861.4935357966004,790800,-896.28601580314,-385.61639951337094,-946.9798012041505,0.0,6,658
77.55822589679282,-1648.9111679962423,792000,-1775.4272812745803,-776.6849543583415,-1869.4616748124884,0.0,6,659
60.81876591566233,-1642.7969244753824,793200,-1706.6169945719703,-762.3877844457488,-1780.3726891050892,0.0,6,660
146.14391552561634,-820.1927289492452,794400,-999.9822167754745,-432.6376562318297,-1245.8407242108979,0.0,6,661
124.90391115789458,-959.406803802068,795600,-1173.543480699844,-512.9379267729649,-1335.085203651985,0.0,6,662
123.38988079199812,-889.7875914253303,796800,-1067.3726925241233,-471.43909061577574,-1272.960051728766,0.0,6,663
57.08231334301134,-1149.5249798567827,798000,-1218.1029948061994,-526.3147481189818,-1309.8203319930742,0.0,6,664
110.39412670719149,-1426.1688890779183,799200,-1666.6623634145988,-731.6365735188057,-1746.7640642445288,0.0,6,665
79.81010580321797,-1335.3187578350467,800400,-1474.1573496259143,-644.3112960252599,-1581.8689545363698,0.0,6,666
74.31501498226258,-1069.2352388480906,801600,-1137.9421125844763,-489.9376632584687,-1269.3469144037388,0.0,6,667
114.91350513965837,-1418.9729655562357,802800,-1608.2930804463458,-696.5107575048943,-1755.96909061056,0.0,6,668
66.32197659813967,-1068.9170572811965,804000,-1174.3872868989163,-508.28409115912837,-1296.7732805384662,0.0,6,669
13.934210306307573,-1156.8987522816224,805200,-1173.4894721761502,-510.5628343931016,-1199.1584510574298,0.0,6,670
85.31797447333506,-1105.3734917727647,806400,-1283.5192292387326,-558.8133818985568,-1372.2480833391567,0.0,6,671
41.559821880577395,-1718.689058734676,807600,-1772.7109485972894,-779.909291625216,-1845.9156852222309,0.0,6,672
87.73602739430983,-756.5191499705252,808800,-864.4666813148264,-362.58905266393305,-1021.3415043965457,0.0,6,673
53.725553074500155,-1370.3337707387702,810000,-1454.4009218236808,-629.3694467953972,-1526.1678166750128,0.0,6,674
109.54146431945006,-1087.7257455017507,811200,-1255.7473919339634,-547.8485837963168,-1432.9438917186328,0.0,6,675
28.15572977754052,-1291.3909670966032,812400,-1335.8154003024274,-577.7019433994241,-1376.7635930627182,0.0,6,676
102.3633001950865,-967.6952552168177,813600,-1132.2903806627446,-487.7224548378904,-1273.6151894395246,0.0,6,677
160.74689146131414,-836.2735031186968,814800,-1017.2254177047765,-427.06982054316336,-1290.8970281075606,0.0,6,678
73.23064955052816,-777.2184606839588,816000,-891.1431836316907,-364.9399313281994,-996.3987993190593,0.0,6,679
89.24245221054869,-1285.2287352203432,817200,-1380.1886562718073,-597.2464576413364,-1491.011736246301,0.0,6,680
127.43102238257227,-863.3426214386552,818400,-1035.3161720486853,-450.688057469446,-1175.4982590407446,0.0,6,681
75.21080400007611,-1064.4535485242113,819600,-1137.1143050145054,-494.2549038481554,-1262.642302899464,0.0,6,682
84.78187114088978,-964.993465270915,820800,-1066.9378751047805,-464.8124298669766,-1180.7834786837288,0.0,6,683
151.6910293380811,-678.9484462045408,822000,-981.0571280908183,-430.81730441624353,-1178.4008312457884,0.0,6,684
63.351922437135855,-994.3755211295298,823200,-1106.212869325936,-475.84070945334935,-1164.7596750806638,0.0,6,685
74.1160497710255,-1551.1911696846676,824400,-1663.2449022648714,-730.8993284997341,-1758.3524408354697,0.0,6,686
56.59979988290038,-1172.232401194394,825600,-1253.318944056559,-541.3343392615614,-1304.6125739841837,0.0,6,687
151.64801782596857,-1228.5967301262397,826800,-1397.2735246667307,-608.7637962252356,-1700.6819885391049,0.0,6,688
164.8896625405953,-856.4909521941381,828000,-1175.023004254551,-508.04388124981966,-1361.0769698467136,0.0,6,689
113.01464689603196,-739.1997111768316,829200,-945.0403367541148,-410.50803421464093,-1089.900107256227,0.0,6,690
78.55149312370276,-857.2727859240221,830400,-959.1037356073443,-411.703231776305,-1060.4277617943417,0.0,6,691
135.9739779044165,-895.6974679997847,831600,-1039.7968066198464,-463.44197932183897,-1288.674282681337,0.0,6,692
104.05328893441218,-1222.9197318281367,832800,-1369.258320292646,-584.036771631048,-1552.2162698382624,0.0,6,693
101.78562749396804,-835.1870455041566,834000,-966.0425942903483,-409.887296894572,-1104.917130259016,0.0,6,694
140.52594923870635,-862.0200459734092,835200,-1055.5917970207754,-472.4340052369398,-1295.1831332484526,0.0,6,695
70.05016896169225,-795.2054649289619,836400,-917.5062622736094,-392.44054098283596,-999.7549219744137,0.0,6,696
130.84771650203524,-1413.651207890988,837600,-1628.5203506610342,-713.455610336614,-1759.8619041431095,0.0,6,697
109.80320356454867,-1445.3739772888462,838800,-1615.304763859107,-705.3218614596644,-1815.015294153168,0.0,6,698
134.340870545127,-857.949326742094,840000,-1048.3955517807592,-455.0635662316335,-1224.823763272954,0.0,6,699
81.95623964287826,-1597.2271723198935,841200,-1705.6722454921953,-755.0739946411619,-1820.4016471042842,0.0,6,700
130.64006871584502,-1338.767793268765,842400,-1482.919433332255,-643.8215227944604,-1718.8350116061351,0.0,6,701
66.80421078062966,-1335.8980205818532,843600,-1419.5476949833728,-617.172214295376,-1556.1812124901421,0.0,6,702
83.8857567053862,-854.2987524269761,844800,-955.3763997123064,-411.7822709386093,-1078.6420460114389,0.0,6,703
50.47330627188675,-779.1712674113243,846000,-849.8850287415593,-341.6528946207752,-903.4881208166917,0.0,6,704
58.87555214450766,-773.7339810767751,847200,-876.051481459815,-335.16281783579774,-963.3826211145239,0.0,6,705
57.67598910153227,-1178.2973198559507,848400,-1300.2377212178053,-564.1501246484087,-1348.7740647825735,0.0,6,706
40.20834389518497,-888.7800875440145,849600,-933.7084514705479,-409.29192864931855,-985.17410524451,0.0,6,707
48.10775687695528,-1505.5673245926287,850800,-1584.8449642561793,-685.1080317896127,-1640.0249576743827,0.0,6,708
82.51383332618404,-1302.4235419180277,852000,-1425.2989329420318,-620.0608897126169,-1522.1695851216748,0.0,6,709
84.75316908213797,-1108.4993572691776,853200,-1220.9022575940512,-520.5567310386782,-1384.9008853719758,0.0,6,710
124.08997782079237,-976.1549721244462,854400,-1137.454148679141,-489.4471198382368,-1341.4792405975768,0.0,6,711
97.3249919097772,-1170.211966553722,855600,-1305.8790899048004,-558.8523981087504,-1425.8563484764072,0.0,6,712
126.6904848917146,-856.7218008555021,856800,-1098.130067893121,-478.82847883510766,-1265.5937379545462,0.0,6,713
101.553791268286,-867.1257160073313,858000,-983.6601060291878,-422.3970407357949,-1172.0989519115597,0.0,6,714
63.47589790043152,-1226.5638741855005,859200,-1286.90585753448,-554.9129055674475,-1411.1478940179916,0.0,6,715
125.25670713958176,-742.1680308174646,860400,-1019.9230165908447,-438.06902821563534,-1100.0970028497818,0.0,6,716
65.79596578136164,-1656.009795823164,861600,-1759.2627567364443,-777.1419572465446,-1857.6244759566634,0.0,6,717
90.12592505131376,-1022.8083202775454,862800,-1119.4663054835635,-488.91193523332885,-1295.4567744876879,0.0,6,718
68.78418157736297,-1286.5996099701733,864000,-1359.4917097993919,-595.8442744326734,-1477.5175217067006,0.0,6,719
65.13980655604085,-1417.1079890001872,865200,-1532.034757347414,-655.6822846937129,-1590.9097980730476,0.0,6,720
92.39375604632072,-849.2531356877114,866400,-929.8263460281026,-399.08771423968983,-1119.0067584057463,0.0,6,721
134.74492515983013,-1426.2865112739591,867600,-1581.8889331414005,-692.3618542763984,-1831.9386383442238,0.0,6,722
69.62890473089676,-1565.948298658276,868800,-1662.2324006518854,-724.2214793452831,-1783.4881697719202,0.0,6,723
87.16629197985685,-1287.7655420705166,870000,-1410.949549173387,-604.6204404976868,-1534.5844626496214,0.0,6,724
126.052532892083,-946.5105248613987,871200,-1178.557747170855,-507.62810978254265,-1346.1732772464247,0.0,6,725
59.14708968402327,-742.9209153923834,872400,-840.0500742788278,-324.7916352935888,-909.3893954870341,0.0,6,726
112.70044684898012,-839.1596983265575,873600,-1015.3197651705549,-442.7790991253658,-1204.7951466561162,0.0,6,727
67.4196278667564,-1438.673888977001,874800,-1514.2440734904685,-653.0312191588272,-1623.6823411443686,0.0,6,728
81.29671108782736,-1174.2918227236878,876000,-1301.0842748963755,-570.9550210748002,-1453.2000533103494,0.0,6,729
101.1013759885642,-739.3720194784552,877200,-855.7526317338123,-343.4259486252192,-1053.6204595896502,0.0,6,730
91.43296701983752,-1360.7184152525758,878400,-1506.843805590304,-662.5343905437858,-1659.6684289524287,0.0,6,731
80.06571584222517,-935.9856095663987,879600,-1043.1760068067763,-447.9097756934057,-1155.9218812958331,0.0,6,732
